date,hour,PM2_5,PM10,temp,humidity,CO,NO2,SO2
2022-01-13,03,146.25,159.95833333333334,17.636666666666667,85.17270833333333,0.5179166666666667,0.0,0.0
2022-01-13,04,108.52083333333333,117.25,17.4425,84.09354166666667,0.3510416666666667,0.0,0.0
2022-01-13,05,100.72916666666667,108.64583333333333,17.151041666666668,84.16166666666668,0.34979166666666667,0.0,0.0
2022-01-13,06,87.04166666666667,94.02083333333333,16.526666666666667,87.87854166666666,0.400625,0.0,0.0
2022-01-13,07,81.33333333333333,87.45833333333333,16.344583333333333,88.15645833333333,0.5877083333333334,0.0,0.0
2022-01-13,08,57.16326530612245,68.73469387755102,16.228571428571428,86.14020408163265,0.7363265306122448,0.0,0.0
2022-01-13,09,62.5,71.9375,16.461041666666667,84.01354166666667,0.6891666666666666,0.0,0.0
2022-01-13,10,59.5625,70.6875,17.737083333333334,75.27187500000001,0.57625,0.0,0.0
2022-01-13,11,56.666666666666664,68.33333333333333,18.283541666666668,71.944375,0.613125,0.0,0.0
2022-01-13,12,54.395833333333336,66.375,18.27375,71.45270833333333,0.6110416666666666,0.0,0.0
2022-01-13,13,55.270833333333336,67.27083333333333,17.844791666666666,72.08020833333333,0.466875,0.0,0.0
2022-01-13,14,52.354166666666664,64.5625,18.141041666666666,70.15708333333333,0.5522916666666667,0.0,0.0
2022-01-13,15,48.224489795918366,60.183673469387756,18.5165306122449,68.09836734693877,0.5708163265306122,0.0,0.0
2022-01-13,16,49.729166666666664,62.5,18.255416666666665,69.34854166666666,0.7214583333333334,0.0,0.0
2022-01-13,17,51.208333333333336,64.125,18.457916666666666,67.670625,0.8966666666666666,0.0,0.0
2022-01-13,18,54.44444444444444,67.06666666666666,18.176444444444446,68.4331111111111,0.7693333333333333,0.0,0.0
2022-01-13,19,64.1875,73.47916666666667,18.201041666666665,68.6125,0.6122916666666667,0.0,0.0
2022-01-13,20,68.60416666666667,76.35416666666667,17.923750000000002,69.124375,0.630625,0.0,0.0
2022-01-13,21,75.08333333333333,80.95833333333333,17.883541666666666,68.71645833333334,0.613125,0.0,0.0
2022-01-13,22,79.40816326530613,85.08163265306122,17.882857142857144,69.79469387755103,0.6087755102040816,0.0,0.0
2022-01-13,23,79.47916666666667,85.5625,17.920625,70.58083333333333,0.5391666666666667,0.0,0.0
2022-01-14,00,74.60416666666667,80.70833333333333,17.95895833333333,70.86354166666666,0.5058333333333334,0.0,0.0
2022-01-14,01,74.20408163265306,80.0,17.85387755102041,73.11897959183673,0.46224489795918366,0.0,0.0
2022-01-14,02,77.72916666666667,83.60416666666667,17.760416666666668,74.54958333333333,0.4454166666666666,0.0,0.0
2022-01-14,03,84.33333333333333,90.4375,17.531458333333333,76.63854166666667,0.43916666666666665,0.0,0.0
2022-01-14,04,89.91666666666667,97.27083333333333,17.125625,79.2925,0.44687499999999997,0.0,0.0
2022-01-14,05,119.97916666666667,131.39583333333334,17.2825,78.785,0.49395833333333333,0.0,0.0
2022-01-14,06,125.08163265306122,136.46938775510205,17.316530612244897,79.79408163265306,0.560204081632653,0.0,0.0
2022-01-14,07,139.625,152.22916666666666,17.646041666666665,79.099375,0.7264583333333333,0.0,0.0
2022-01-14,08,129.45833333333334,140.02083333333334,18.453333333333333,77.06354166666667,1.0293750000000002,0.0,0.0
2022-01-14,09,120.0,129.52083333333334,19.05270833333333,74.10312499999999,0.9318749999999999,0.0,0.0
2022-01-14,10,150.41666666666666,161.95833333333334,18.446875000000002,76.84875,1.1452083333333334,0.0,0.0
2022-01-14,11,145.4375,157.02083333333334,18.81375,75.36520833333334,1.07125,0.0,0.0
2022-01-14,12,136.22448979591837,148.3877551020408,20.174285714285713,70.51020408163265,0.9159183673469389,0.0,0.0
2022-01-14,13,138.22916666666666,151.0,21.051875,67.59895833333333,0.8272916666666666,0.0,0.0
2022-01-14,14,138.16666666666666,151.02083333333334,21.190208333333334,67.644375,0.7902083333333333,0.0,0.0
2022-01-14,15,126.83673469387755,138.59183673469389,21.263469387755105,68.03448979591838,0.7695918367346939,0.0,0.0
2022-01-14,16,126.83333333333333,138.02083333333334,20.628333333333334,70.37270833333334,0.8997916666666667,0.0,0.0
2022-01-14,17,132.66666666666666,142.97916666666666,20.2475,71.94395833333333,1.2102083333333333,0.0,0.0
2022-01-14,18,140.10416666666666,152.875,19.996041666666667,73.73604166666667,1.1766666666666667,0.0,0.0
2022-01-14,19,157.59183673469389,171.6734693877551,20.088367346938778,74.84897959183674,1.4740816326530612,0.0,0.0014285714285714288
2022-01-14,20,134.4375,146.45833333333334,20.194166666666668,77.11395833333333,1.1514583333333335,0.0,0.0
2022-01-14,21,105.64583333333333,115.33333333333333,20.081666666666667,79.66,0.725,0.0,0.0
2022-01-14,22,96.375,105.6875,20.006875,80.80270833333334,0.689375,0.0,0.0
2022-01-14,23,93.29166666666667,102.04166666666667,19.999791666666667,81.20208333333333,0.5845833333333333,0.0,0.0
2022-01-15,00,92.22916666666667,101.4375,20.046458333333334,81.42895833333334,0.501875,0.0,0.0
2022-01-15,01,91.55555555555556,100.04444444444445,20.028444444444442,81.80955555555555,0.4446666666666667,0.0,0.0
2022-01-15,02,147.06976744186048,161.0,19.366976744186047,81.07813953488372,0.772093023255814,0.0,0.0
